[PokaPoka @ 703075ms/16s/14m/13h, 28d/6mo/2021y] --> Beginning game startup and startup-finish
[PokaPoka @ 968602ms/28s/14m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(490-40)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(95-161-99), size(50-50) @ pos(1230-50)]
[PokaPoka @ 925042ms/40s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 941562ms/40s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 958417ms/40s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 975401ms/40s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 994322ms/40s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 456529ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 484308ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 510236ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 537600ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 566756ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 594393ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 622688ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 655318ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 693298ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 727200ms/41s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 415650ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 443872ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 472459ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 502656ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 533294ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 554158ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 571116ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 589608ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 606613ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 623698ms/42s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 153780ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 173375ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 194352ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 217813ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 233786ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 253492ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 268422ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 286403ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 305424ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 324613ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 793573ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 813969ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 833739ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 852353ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 872298ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 891098ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 909839ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 932329ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 953265ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 973214ms/43s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 453619ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 472067ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 492311ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 512377ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 535373ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 558367ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 580966ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 602988ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 622350ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 648816ms/44s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 289969ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 311755ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 332244ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 354771ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 375715ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 404530ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 425727ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 442199ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 474500ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 507233ms/45s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 188257ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 208286ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 226237ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 242560ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 258927ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 275974ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 301775ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 322791ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 339852ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 356644ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 828196ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 845712ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 866750ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 886697ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 904659ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 924357ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 940492ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 960715ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 985296ms/46s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 5337ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 528653ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 551998ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 570450ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 588488ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 609238ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 624551ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 643932ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 663760ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 684542ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 705487ms/47s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 203306ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 236323ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 265341ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 286283ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 309535ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 333244ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 352803ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 370464ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 389445ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 405761ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 876586ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 893086ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 909084ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 924013ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 942554ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 961567ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 983133ms/48s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 3093ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 22521ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 45086ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 534179ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 552297ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 569830ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 585790ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 602743ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 621261ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 639801ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 658751ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 676701ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 699726ms/49s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 162389ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 190314ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 224253ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 251754ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 274694ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 300665ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 322604ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 342447ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 360250ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 383506ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 867646ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 887562ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 907402ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 927989ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 943946ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 960455ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 977446ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 994147ms/50s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 11524ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 33434ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 564500ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 584926ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 607557ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
